id,label,ctype,Descripción,Fuente,Tipo de Fuente,Medida
v7_v_001_408,"area paralizada de viviendas de interes social que continuan paralizadas, i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_409,"area paralizada de viviendas de interes social que continuan paralizadas, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_41,unidades culminadas de viviendas no vis i trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_410,"area paralizada de viviendas de interes social que continuan paralizadas, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_411,"area paralizada de viviendas de interes social que continuan paralizadas, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_412,"area paralizada de viviendas de interes social que continuan paralizadas, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_413,"area paralizada de viviendas de interes social que continuan paralizadas, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_414,"area paralizada de viviendas de interes social que continuan paralizadas, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_415,"area paralizada de viviendas de interes social que continuan paralizadas, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_416,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2009,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_417,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2009,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_418,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2009,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_419,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo  iv trimestre de 2009,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_42,unidades culminadas de viviendas no vis ii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_420,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_421,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_422,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_423,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo  iv trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_424,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_425,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_426,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_427,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iv trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_428,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_429,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_43,unidades culminadas de viviendas no vis iii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_430,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_431,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iv  trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_432,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_433,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_434,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_435,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iv trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_436,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo i trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_437,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo ii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_438,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_439,area promedio de apartamentos de viviendas de interes social en estratos bajo_bajo iv trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_44,unidades culminadas de viviendas no vis iv trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_440,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_441,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_442,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_443,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_444,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_445,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_446,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_447,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_448,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_449,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_45,unidades culminadas de viviendas no vis i trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_450,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_451,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_452,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_453,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_454,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_455,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_456,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_457,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_458,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_459,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_46,unidades culminadas de viviendas no vis ii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_460,"area promedio de apartamentos de viviendas de interes social en estratos bajo, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_461,"area promedio de apartamentos de viviendas de interes social en estratos bajo, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_462,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_463,"area promedio de apartamentos de viviendas de interes social en estratos bajo, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_464,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_465,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_466,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_467,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_468,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_469,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_47,unidades culminadas de viviendas no vis iii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_470,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_471,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_472,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_473,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_474,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_475,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_476,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_477,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_478,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_479,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_48,unidades culminadas de viviendas no vis iv trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_480,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_481,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_482,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_483,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_484,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_485,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_486,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_487,"area promedio de apartamentos de viviendas de interes social en estratos medio_bajo, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_488,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_489,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_49,unidades culminadas de viviendas no vis i trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_490,"area promedio de apartamentos de viviendas de interes social en estratos medio, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_491,"area promedio de apartamentos de viviendas de interes social en estratos medio, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_492,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_493,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_494,"area promedio de apartamentos de viviendas de interes social en estratos medio, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_495,"area promedio de apartamentos de viviendas de interes social en estratos medio, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_496,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_497,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_498,"area promedio de apartamentos de viviendas de interes social en estratos medio, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_499,"area promedio de apartamentos de viviendas de interes social en estratos medio, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_50,unidades culminadas de viviendas no vis ii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_500,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_501,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_502,"area promedio de apartamentos de viviendas de interes social en estratos medio, iii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_001_503,"area promedio de apartamentos de viviendas de interes social en estratos medio, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_504,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_505,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_506,"area promedio de apartamentos de viviendas de interes social en estratos medio, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_507,"area promedio de apartamentos de viviendas de interes social en estratos medio, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_508,"area promedio de apartamentos de viviendas de interes social en estratos medio, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_509,"area promedio de apartamentos de viviendas de interes social en estratos medio, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_51,unidades culminadas de viviendas no vis iii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
